max_l1,l1,cl1,p1,b1,c1,d1,d1_std,d11,d11_std,d12,d12_std,drop1
1,5,3,60.0,0.8,1,0.2895781993865967,0.0013287423275281625,0.2895781993865967,0.0013287423275281625,0,0,2
1,5,2,60.0,0.8,1,0.18708312511444092,0.10287535190582275,0.28995847702026367,0.0,0.08420777320861816,0.0,3
1,5,3,60.0,0.8,1,0.15180007616678873,0.09668355569216147,0.2885270118713379,0.0,0.08343660831451416,0.0009347200393676758,2
1,5,3,60.0,0.8,1,0.2575114568074544,0.04330380941670869,0.2575114568074544,0.04330380941670869,0,0,2
1,5,3,60.0,0.8,1,0.15190823872884116,0.09853601488038605,0.29125475883483887,0.0,0.08223497867584229,0.0009642839431762695,2
1,5,4,60.0,0.6,1,0.11145997047424316,0.04875488754819578,0.19585323333740234,0.0,0.08332888285319011,0.001988227890064201,1
1,5,2,60.0,0.6,1,0.18625295162200928,0.10047376155853271,0.286726713180542,0.0,0.08577919006347656,0.0,3
1,5,3,60.0,0.6,1,0.08073290189107259,0.00018610137682949652,0,0,0.08073290189107259,0.00018610137682949652,2
1,5,4,60.0,0.6,1,0.21048462390899658,0.08473640324747858,0.25393247604370117,0.04497570410731903,0.08014106750488281,0.0,1
1,5,3,60.0,0.6,1,0.2198061148325602,0.09457552713316844,0.2866637706756592,0.002637624740600586,0.0860908031463623,0.0,2
1,5,3,60.0,0.4,1,0.15490849812825522,0.05223043558911218,0.1918407678604126,0.00022351741790771484,0.08104395866394043,0.0,2
1,5,3,60.0,0.4,1,0.1195846398671468,0.052145665488454576,0.19327807426452637,0.0,0.08273792266845703,0.0023903846740722656,2
1,5,3,60.0,0.4,1,0.1858046054840088,0.08211225544205877,0.23721790313720703,0.04672956466674805,0.0829780101776123,0.0,2
1,5,4,60.0,0.4,1,0.21326345205307007,0.08356455325878562,0.2563037872314453,0.04359851992196923,0.08414244651794434,0.0,1
1,5,2,60.0,0.4,1,0.18421900272369385,0.10059154033660889,0.28481054306030273,0.0,0.08362746238708496,0.0,3
1,5,4,60.0,0.19999999999999996,1,0.1839592456817627,0.10088088603970267,0.2848377227783203,0.0009255409240722656,0.08308076858520508,0.00033974647521972656,1
1,5,4,60.0,0.19999999999999996,1,0.13092976808547974,0.08793962857798518,0.2832348346710205,0.0,0.08016141255696614,0.0012113382270966069,1
1,4,2,60.0,0.19999999999999996,1,0.13508176803588867,0.05165600776672363,0.1867377758026123,0.0,0.08342576026916504,0.0,2
1,6,3,60.0,0.19999999999999996,1,0.18657477696736655,0.08259986415965483,0.23696470260620117,0.05115342140197754,0.08579492568969727,0.0,3
1,5,3,60.0,0.19999999999999996,1,0.1518850326538086,0.09552338596341066,0.2869713306427002,0.0,0.08434188365936279,0.0009192228317260742,2
1,5,4,60.0,0,1,0.13660579919815063,0.052676042488005156,0.1892235279083252,0.0023441314697265625,0.08398807048797607,0.002604842185974121,1
1,5,2,60.0,0,1,0.1355196237564087,0.05296003818511963,0.18847966194152832,0.0,0.08255958557128906,0.0,3
1,5,4,60.0,0,1,0.21097105741500854,0.08349545147013657,0.25351595878601074,0.04533261545799767,0.08333635330200195,0.0,1
1,5,3,60.0,0,1,0.2165203889211019,0.09336606089959497,0.28253376483917236,0.0015920400619506836,0.08449363708496094,0.0,2
1,5,3,60.0,0,1,0.18563071886698404,0.08222229893200379,0.23593533039093018,0.05048859119415283,0.0850214958190918,0.0,2
1,5,5,80.0,1,1,0.16158509254455566,0.09801827877418488,0.28160858154296875,0.002294778823852539,0.08156943321228027,0.0016921201422759906,0
1,5,5,80.0,1,1,0.2030726909637451,0.09644261965039062,0.2818145751953125,0.0009091386770362617,0.08495986461639404,0.0008007287979125977,0
1,5,5,80.0,1,1,0.2252209186553955,0.048080900650031004,0.2252209186553955,0.048080900650031004,0,0,0
1,5,5,80.0,1,1,0.22404127120971679,0.08009786894087735,0.25957757234573364,0.041297000725707605,0.08189606666564941,0.0,0
1,5,5,80.0,1,1,0.18448128700256347,0.08844415200570374,0.25120997428894043,0.04363435854295881,0.08438825607299805,0.0015141963958740234,0
1,6,4,80.0,0.8,1,0.1580209732055664,0.0805475384535973,0.23082423210144043,0.04873323440551758,0.08521771430969238,0.0005047321319580078,2
1,5,3,80.0,0.8,1,0.21594039599100748,0.0923375492117471,0.281221866607666,0.0020792484283447266,0.08537745475769043,0.0,2
1,5,3,80.0,0.8,1,0.15381423632303873,0.048808588277456155,0.188323974609375,0.0008070468902587891,0.08479475975036621,0.0,2
1,4,2,80.0,0.8,1,0.2334611415863037,0.045609474182128906,0.2334611415863037,0.045609474182128906,0,0,2
1,6,5,80.0,0.8,1,0.18223295211791993,0.0633652792233297,0.207927405834198,0.04144784077516452,0.07945513725280762,0.0,1
1,5,3,80.0,0.6,1,0.2823227246602376,0.08039945242845682,0.2823227246602376,0.08039945242845682,0,0,2
1,5,3,80.0,0.6,1,0.21282498041788736,0.09428492902167114,0.27949273586273193,0.0008383989334106445,0.07948946952819824,0.0,2
1,5,3,80.0,0.6,1,0.1479045550028483,0.09168279248489249,0.2775611877441406,0.0,0.08307623863220215,0.0006854534149169922,2
1,5,4,80.0,0.6,1,0.20637643337249756,0.08114762080581123,0.24762272834777832,0.044439709193169634,0.08263754844665527,0.0,1
1,5,2,80.0,0.6,1,0.18224048614501953,0.0001728534698486328,0.18224048614501953,0.0001728534698486328,0,0,3
1,5,3,80.0,0.4,1,0.2817671298980713,0.002289974869169158,0.2817671298980713,0.002289974869169158,0,0,2
1,5,4,80.0,0.4,1,0.18079400062561035,0.09901786215218734,0.27979862689971924,0.0017257928848266602,0.08178937435150146,0.0015045404434204102,1
1,5,2,80.0,0.4,1,0.23073530197143555,0.046379804611206055,0.23073530197143555,0.046379804611206055,0,0,3
1,5,4,80.0,0.4,1,0.20824623107910156,0.03990600208888272,0.20824623107910156,0.03990600208888272,0,0,1
1,5,3,80.0,0.4,1,0.27633968989054364,0.00036610880546263694,0.27633968989054364,0.00036610880546263694,0,0,2
1,5,3,80.0,0.19999999999999996,1,0.25028379758199054,0.046088512755998366,0.25028379758199054,0.046088512755998366,0,0,2
1,5,3,80.0,0.19999999999999996,1,0.11632863680521648,0.04656434214944674,0.18216967582702637,0.0,0.08340811729431152,0.0010368824005126953,2
1,5,3,80.0,0.19999999999999996,1,0.1483429272969564,0.048344711294546705,0.18251383304595947,0.0016924142837524414,0.0800011157989502,0.0,2
1,5,3,80.0,0.19999999999999996,1,0.2759195963541667,0.0019357785359905896,0.2759195963541667,0.0019357785359905896,0,0,2
1,5,3,80.0,0.19999999999999996,1,0.17874836921691895,0.07683077801466119,0.22532880306243896,0.048427700996398926,0.0855875015258789,0.0,2
1,5,3,80.0,0,1,0.17997471491495767,0.07674440108981716,0.22741281986236572,0.04564464092254639,0.0850985050201416,0.0,2
1,5,3,80.0,0,1,0.21048776308695474,0.08953100929480347,0.2737942934036255,0.0007430315017700195,0.08387470245361328,0.0,2
1,5,3,80.0,0,1,0.14687093098958334,0.046972918508742155,0.1800844669342041,0.0005154609680175781,0.0804438591003418,0.0,2
1,5,3,80.0,0,1,0.2434381643931071,0.04649591713592615,0.2434381643931071,0.04649591713592615,0,0,2
1,5,4,80.0,0,1,0.2521982789039612,0.04375626799184997,0.2521982789039612,0.04375626799184997,0,0,1
1,5,5,100,1,1,0.23417019844055176,0.047611131123838704,0.23417019844055176,0.047611131123838704,0,0,0
1,5,5,100,1,1,0.23670711517333984,0.04466344269814469,0.23670711517333984,0.04466344269814469,0,0,0
1,5,5,100,1,1,0.21640639305114745,0.04621636469877632,0.21640639305114745,0.04621636469877632,0,0,0
1,5,5,100,1,1,0.2754678726196289,0.06237068426454392,0.2754678726196289,0.06237068426454392,0,0,0
1,5,5,100,1,1,0.23541646003723143,0.04691660188731721,0.23541646003723143,0.04691660188731721,0,0,0
1,5,3,100,0.8,1,0.2385557492574056,0.04457969034667881,0.2385557492574056,0.04457969034667881,0,0,2
1,5,3,100,0.8,1,0.24049107233683267,0.04239802816298595,0.24049107233683267,0.04239802816298595,0,0,2
1,5,3,100,0.8,1,0.20848981539408365,0.04518551488639801,0.20848981539408365,0.04518551488639801,0,0,2
1,5,3,100,0.8,1,0.27328840891520184,0.0006131930980153414,0.27328840891520184,0.0006131930980153414,0,0,2
1,4,3,100,0.8,1,0.20688796043395996,0.044582103351702033,0.20688796043395996,0.044582103351702033,0,0,1
1,5,3,100,0.6,1,0.24232172966003418,0.044153923169217256,0.24232172966003418,0.044153923169217256,0,0,2
1,5,3,100,0.6,1,0.20903285344441733,0.04708622792863838,0.20903285344441733,0.04708622792863838,0,0,2
1,5,3,100,0.6,1,0.24239667256673178,0.045907693166097205,0.24239667256673178,0.045907693166097205,0,0,2
1,5,3,100,0.6,1,0.20923558870951334,0.044318324037862546,0.20923558870951334,0.044318324037862546,0,0,2
1,5,3,100,0.6,1,0.23853174845377603,0.044721612806671654,0.23853174845377603,0.044721612806671654,0,0,2
1,5,4,100,0.4,1,0.22275280952453613,0.047297094004067994,0.22275280952453613,0.047297094004067994,0,0,1
1,5,3,100,0.4,1,0.2386160691579183,0.0434257819687521,0.2386160691579183,0.0434257819687521,0,0,2
1,5,3,100,0.4,1,0.27317174275716144,0.002234304825589658,0.27317174275716144,0.002234304825589658,0,0,2
1,5,3,100,0.4,1,0.2724490165710449,0.0012105610948232172,0.2724490165710449,0.0012105610948232172,0,0,2
1,5,4,100,0.4,1,0.3039952516555786,0.058372993449666725,0.3039952516555786,0.058372993449666725,0,0,1
1,5,2,100,0.19999999999999996,1,0.27237391471862793,0.004038810729980469,0.27237391471862793,0.004038810729980469,0,0,3
1,5,4,100,0.19999999999999996,1,0.27492082118988037,0.004277175174498672,0.27492082118988037,0.004277175174498672,0,0,1
1,5,3,100,0.19999999999999996,1,0.2785490353902181,0.01334433827839287,0.2785490353902181,0.01334433827839287,0,0,2
1,5,3,100,0.19999999999999996,1,0.27159810066223145,0.0032337564405206984,0.27159810066223145,0.0032337564405206984,0,0,2
1,5,3,100,0.19999999999999996,1,0.2716232140858968,0.0016920034734422334,0.2716232140858968,0.0016920034734422334,0,0,2
1,5,3,100,0,1,0.2353638013203939,0.045264491561670395,0.2353638013203939,0.045264491561670395,0,0,2
1,6,3,100,0,1,0.2697132428487142,0.0038059720168239293,0.2697132428487142,0.0038059720168239293,0,0,3
1,4,2,100,0,1,0.2700059413909912,0.0007319450378417969,0.2700059413909912,0.0007319450378417969,0,0,2
1,6,4,100,0,1,0.24313420057296753,0.04160963084923291,0.24313420057296753,0.04160963084923291,0,0,2
1,5,3,100,0,1,0.2693933645884196,0.0013485429798669214,0.2693933645884196,0.0013485429798669214,0,0,2
1,5,5,0,1,2,0.08636174201965333,0.005301139044664253,0,0,0.08636174201965333,0.005301139044664253,0
1,5,5,0,1,2,0.08291678428649903,0.0021398524112132547,0,0,0.08291678428649903,0.0021398524112132547,0
1,5,5,0,1,2,0.08097419738769532,0.0019906315570715665,0,0,0.08097419738769532,0.0019906315570715665,0
1,5,5,0,1,2,0.0811544418334961,0.0025152430889895205,0,0,0.0811544418334961,0.0025152430889895205,0
1,5,5,0,1,2,0.08234176635742188,0.0016353218220475877,0,0,0.08234176635742188,0.0016353218220475877,0
1,5,3,0,0.8,2,0.08183805147806804,0.00225265077400293,0,0,0.08183805147806804,0.00225265077400293,2
1,5,3,0,0.8,2,0.08183725674947102,0.0011511033413647718,0,0,0.08183725674947102,0.0011511033413647718,2
1,5,3,0,0.8,2,0.08318781852722168,0.002361920974638059,0,0,0.08318781852722168,0.002361920974638059,2
1,5,4,0,0.8,2,0.08207601308822632,0.002933039403043427,0,0,0.08207601308822632,0.002933039403043427,1
1,5,3,0,0.8,2,0.08474532763163249,0.0017800338283110115,0,0,0.08474532763163249,0.0017800338283110115,2
1,5,4,0,0.6,2,0.0815473198890686,0.0026419369538177983,0,0,0.0815473198890686,0.0026419369538177983,1
1,5,3,0,0.6,2,0.08150784174601237,0.002218942953921467,0,0,0.08150784174601237,0.002218942953921467,2
1,5,4,0,0.6,2,0.08221966028213501,0.0032513458224213143,0,0,0.08221966028213501,0.0032513458224213143,1
1,5,3,0,0.6,2,0.08228532473246257,0.002274165806179797,0,0,0.08228532473246257,0.002274165806179797,2
1,5,4,0,0.6,2,0.08217692375183105,0.0020054515891981903,0,0,0.08217692375183105,0.0020054515891981903,1
1,5,4,0,0.4,2,0.0829896330833435,0.0019215452904820178,0,0,0.0829896330833435,0.0019215452904820178,1
1,5,3,0,0.4,2,0.08220521608988444,0.0021287688644129744,0,0,0.08220521608988444,0.0021287688644129744,2
1,5,3,0,0.4,2,0.08377679189046223,0.0011207302011202536,0,0,0.08377679189046223,0.0011207302011202536,2
1,5,4,0,0.4,2,0.08289515972137451,0.0032255089708126605,0,0,0.08289515972137451,0.0032255089708126605,1
1,5,3,0,0.4,2,0.08291236559549968,0.006070848321572349,0,0,0.08291236559549968,0.006070848321572349,2
1,5,3,0,0.19999999999999996,2,0.0812830130259196,0.0024844741311758475,0,0,0.0812830130259196,0.0024844741311758475,2
1,5,4,0,0.19999999999999996,2,0.08272969722747803,0.0018470757914408262,0,0,0.08272969722747803,0.0018470757914408262,1
1,5,3,0,0.19999999999999996,2,0.08353662490844727,0.002704241234362694,0,0,0.08353662490844727,0.002704241234362694,2
1,5,4,0,0.19999999999999996,2,0.08284366130828857,0.0019412967078639384,0,0,0.08284366130828857,0.0019412967078639384,1
1,5,4,0,0.19999999999999996,2,0.08324462175369263,0.0021729469977830977,0,0,0.08324462175369263,0.0021729469977830977,1
1,5,4,0,0,2,0.08337223529815674,0.0015017117657092278,0,0,0.08337223529815674,0.0015017117657092278,1
1,5,3,0,0,2,0.08311661084493001,0.0006926123419443409,0,0,0.08311661084493001,0.0006926123419443409,2
1,5,3,0,0,2,0.07967329025268555,0.0006182734227611818,0,0,0.07967329025268555,0.0006182734227611818,2
1,5,3,0,0,2,0.08344403902689616,0.0018070458484886734,0,0,0.08344403902689616,0.0018070458484886734,2
1,5,3,0,0,2,0.08400940895080566,0.0018519461542607888,0,0,0.08400940895080566,0.0018519461542607888,2
1,5,5,20.0,1,2,0.12547121047973633,0.0880976313834311,0.3015873432159424,0.0,0.08144217729568481,0.0029516103404895614,0
1,5,5,20.0,1,2,0.08296971321105957,0.001631045427747706,0,0,0.08296971321105957,0.001631045427747706,0
1,5,5,20.0,1,2,0.1548290729522705,0.0856219622306104,0.25967931747436523,0.001134634017944336,0.0849289099375407,0.0016105248882997438,0
1,5,5,20.0,1,2,0.15423760414123536,0.0896210543119338,0.26399266719818115,0.0007616281509399414,0.08106756210327148,0.001237448484024383,0
1,5,5,20.0,1,2,0.16608595848083496,0.10915192529738871,0.28972959518432617,0.06560826301574707,0.08365686734517415,0.0009420965739021335,0
1,5,2,20.0,0.8,2,0.17439734935760498,0.08884584903717041,0.2632431983947754,0.0,0.08555150032043457,0.0,3
1,5,3,20.0,0.8,2,0.0842752456665039,0.0005541619541458532,0,0,0.0842752456665039,0.0005541619541458532,2
1,5,3,20.0,0.8,2,0.15549230575561523,0.10080180473372621,0.2980461120605469,0.0,0.08421540260314941,0.0005612373352050781,2
1,5,2,20.0,0.8,2,0.2174900770187378,0.13481557369232178,0.35230565071105957,0.0,0.08267450332641602,0.0,3
1,5,3,20.0,0.8,2,0.15189091364542642,0.10246942163159072,0.2967982292175293,0.0,0.079437255859375,0.0011730194091796875,2
1,5,3,20.0,0.6,2,0.08383663495381673,0.0030884463490559086,0,0,0.08383663495381673,0.0030884463490559086,2
1,5,4,20.0,0.6,2,0.11017578840255737,0.05210329209680562,0.20023369789123535,0.0,0.08015648523966472,0.0038776900629241065,1
